;bm_st;hy_rs;wi_on;wi_off;so_ro;nu;li_st;hc_cc;ng_cc;hc_st;ng_ce;ng_gt;ng_st;so_op;hy_rr
6662;4285;1397;6292;8412;9384;6595;12794;8578;3545;0;0;0;0;0;0
6663;4284;1351;6476;9221;7509;6579;12830;8588;3555;0;0;0;0;0;0
6664;4279;1319;6519;10368;5007;6565;12835;8604;3612;0;0;0;0;0;0
6665;4279;1362;6510;11238;2458;6563;12781;8623;3793;0;0;0;0;0;0
6666;4286;1329;6398;12583;370;6564;12796;8555;4074;0;0;0;0;0;0
6667;4287;1376;6383;14937;0;6573;12821;8637;4154;0;0;0;0;0;0
6668;4290;1315;5917;16824;0;6577;12816;8329;3831;0;0;0;0;0;0
6669;4293;1447;4827;17265;0;6593;12617;7459;3032;0;0;0;0;0;0
6670;4285;1371;4251;17476;0;6592;12357;6232;2775;0;0;0;0;0;0
6671;4282;1346;5060;17671;0;6467;12265;4334;2746;0;0;0;0;0;0
6672;4264;1416;4963;17475;0;6410;12024;2821;2261;0;0;0;0;0;0
6673;4249;1432;4626;17307;0;6425;10980;2694;2237;0;0;0;0;0;0
6674;4238;1452;4385;17485;0;6457;9993;2659;2230;0;0;0;0;0;0
6675;4218;1423;4629;17690;0;6461;9170;2659;2139;0;0;0;0;0;0
6676;4208;1430;4713;17754;0;6454;10181;2729;2231;0;0;0;0;0;0
6677;4197;1435;5122;18106;0;6442;12056;3335;2482;0;0;0;0;0;0
6678;4203;1470;4947;18261;0;6443;12492;6038;3216;0;0;0;0;0;0
6679;4230;1434;4112;17792;145;6588;12780;7901;3931;0;0;0;0;0;0
6680;4252;1435;3528;16727;2237;6595;12806;8208;4335;0;0;0;0;0;0
6681;4265;1451;2746;15669;6529;6596;12747;8226;4125;0;0;0;0;0;0
6682;4263;1410;1832;16108;11494;6594;12776;8212;4116;0;0;0;0;0;0
6683;4282;1443;981;16199;13867;6597;12798;8213;3777;0;0;0;0;0;0
6684;4286;1534;646;14838;14078;6595;12839;8335;3717;0;0;0;0;0;0
6685;4287;1521;377;13662;13810;6596;12796;8364;3528;0;0;0;0;0;0
6686;4285;1540;235;12218;12873;6604;12789;8390;3576;0;0;0;0;0;0
6687;4288;1534;195;10763;10775;6596;12851;8566;3934;0;0;0;0;0;0
6688;4292;1595;125;9027;7362;6575;12909;9009;4680;0;0;0;0;0;0
6689;4289;1651;85;7408;3264;6567;12937;9247;5426;0;0;0;0;0;0
6690;4292;1582;61;6622;389;6562;12937;9467;6074;0;0;0;0;0;0
6691;4305;1592;66;6414;0;6567;12916;9675;6253;0;0;0;0;0;0
6692;4314;1541;49;6138;0;6578;12918;9606;6144;0;0;0;0;0;0
6693;4305;1483;72;5903;0;6602;12926;9545;5642;0;0;0;0;0;0
6694;4296;1491;102;5033;0;6603;12912;9497;5299;0;0;0;0;0;0
6695;4292;1489;50;4024;0;6610;12895;9484;4868;0;0;0;0;0;0
6696;4279;1457;25;3219;0;6604;12827;9431;5158;0;0;0;0;0;0
6697;4269;1563;27;2564;0;6602;12810;9441;5252;0;0;0;0;0;0
6698;4258;1477;24;2027;0;6606;12558;9391;5264;0;0;0;0;0;0
6699;4242;1515;13;1414;0;6608;12635;9589;5331;0;0;0;0;0;0
6700;4225;1455;12;982;0;6607;12958;10231;5456;0;0;0;0;0;0
6701;4219;1466;18;698;0;6607;13032;10856;6634;0;0;0;0;0;0
6702;4228;1639;27;416;0;6610;13031;11364;7906;0;0;0;0;0;0
6703;4243;1631;66;288;180;6607;13056;11669;8309;0;0;0;0;0;0
6704;4264;1564;140;220;2850;6610;13033;11724;8349;0;0;0;0;0;0
6705;4273;1526;232;186;7701;6612;12881;11877;8221;0;0;0;0;0;0
6706;4265;1480;340;151;12739;6603;12901;12118;8085;0;0;0;0;0;0
6707;4279;1409;506;159;16424;6593;12961;11991;7708;0;0;0;0;0;0
6708;4284;1400;599;311;18500;6590;13063;11999;7372;0;0;0;0;0;0
6709;4300;1395;498;368;18656;6591;13052;12026;7409;0;0;0;0;0;0
6710;4310;1444;449;390;16789;6592;13065;11936;7238;0;0;0;0;0;0
6711;4316;1488;457;410;13121;6593;13054;12089;7125;0;0;0;0;0;0
6712;4307;1477;410;484;8690;6586;13089;12214;7598;0;0;0;0;0;0
6713;4301;1507;419;643;3743;6586;13116;12382;7786;0;0;0;0;0;0
6714;4303;1519;382;1022;424;6592;13141;12535;8441;0;0;0;0;0;0
6715;4313;1594;277;1436;0;6595;13062;12398;8699;0;0;0;0;0;0
6716;4319;1510;239;2098;0;6591;12867;12118;8599;0;0;0;0;0;0
6717;4316;1410;289;2809;0;6589;12792;11591;8225;0;0;0;0;0;0
6718;4311;1397;362;3361;0;6593;12787;11237;7795;0;0;0;0;0;0
6719;4313;1368;425;3659;0;6588;12899;11008;6403;0;0;0;0;0;0
6720;4297;1381;481;3944;0;6596;12958;10535;5006;0;0;0;0;0;0
6721;4280;1373;556;4216;0;6599;12985;10177;4842;0;0;0;0;0;0
6722;4271;1389;581;4290;0;6603;12716;10108;4763;0;0;0;0;0;0
6723;4249;1375;505;4122;0;6604;12741;10016;4626;0;0;0;0;0;0
6724;4228;1372;428;4045;0;6604;13062;10160;4736;0;0;0;0;0;0
6725;4217;1404;325;4016;0;6604;13115;10510;5773;0;0;0;0;0;0
6726;4218;1397;232;3965;0;6608;13121;10971;7424;0;0;0;0;0;0
6727;4239;1458;178;4148;129;6614;13161;11362;8175;0;0;0;0;0;0
6728;4267;1463;136;4062;2049;6624;13073;11584;8279;0;0;0;0;0;0
6729;4282;1331;154;3487;6456;6621;12943;11535;8391;0;0;0;0;0;0
6730;4289;1355;146;2928;11691;6608;12931;11233;8033;0;0;0;0;0;0
6731;4300;1349;127;2790;16433;6597;12934;11261;6553;0;0;0;0;0;0
6732;4304;1348;128;3312;19528;6590;12894;10952;5774;0;0;0;0;0;0
6733;4315;1318;131;3832;20319;6591;12847;10696;5135;0;0;0;0;0;0
6734;4323;1322;88;4137;18972;6592;12790;10446;4979;0;0;0;0;0;0
6735;4318;1350;83;4351;15658;6589;12787;10881;5175;0;0;0;0;0;0
6736;4309;1390;134;4671;10461;6576;12934;11112;5477;0;0;0;0;0;0
6737;4307;1400;214;5212;4352;6575;12929;11400;6632;0;0;0;0;0;0
6738;4315;1310;282;7364;434;6565;12899;11596;6706;0;0;0;0;0;0
6739;4320;1322;390;10574;0;6567;13099;11380;6804;0;0;0;0;0;0
6740;4323;1277;577;13379;0;6573;13071;10930;6514;0;0;0;0;0;0
6741;4314;1272;732;14497;0;6580;12891;9991;5452;0;0;0;0;0;0
6742;4312;1280;862;14234;0;6584;12538;8955;4739;0;0;0;0;0;0
6743;4311;1290;1075;13422;0;6585;12122;7672;3882;0;0;0;0;0;0
6744;4299;1300;1141;12208;0;6586;11569;5580;2831;0;0;0;0;0;0
6745;4288;1292;1130;11190;0;6590;11667;4858;2907;0;0;0;0;0;0
6746;4268;1303;1099;10071;0;6602;11704;4862;2906;0;0;0;0;0;0
6747;4251;1337;893;9318;0;6596;11723;5231;3033;0;0;0;0;0;0
6748;4236;1258;765;8957;0;6603;11723;5699;2947;0;0;0;0;0;0
6749;4226;1286;762;9158;0;6615;11752;5992;2949;0;0;0;0;0;0
6750;4228;1254;783;9561;0;6621;11793;6295;2964;0;0;0;0;0;0
6751;4245;1245;797;9961;237;6620;11972;6729;3299;0;0;0;0;0;0
6752;4263;1244;1049;9659;4045;6623;11961;6787;3244;0;0;0;0;0;0
6753;4279;1225;1119;6923;11406;6625;12159;6634;3265;0;0;0;0;0;0
6754;4288;1208;1212;4452;19219;6626;12375;6025;2763;0;0;0;0;0;0
6755;4300;1191;1255;4579;25483;6582;12362;4666;2873;0;0;0;0;0;0
6756;4313;1159;1383;5829;28650;6253;12207;3148;2694;0;0;0;0;0;0
6757;4321;1194;1173;5763;29037;6108;12240;2901;2616;0;0;0;0;0;0
6758;4315;1217;801;5256;26771;6112;12247;2891;2597;0;0;0;0;0;0
6759;4320;1221;783;5025;21713;6141;12635;3359;2794;0;0;0;0;0;0
6760;4313;1233;960;4960;14172;6487;12872;5452;2940;0;0;0;0;0;0
6761;4307;1224;1164;5365;5603;6594;12982;7092;3442;0;0;0;0;0;0
6762;4310;1241;1272;7883;487;6588;12967;7422;3517;0;0;0;0;0;0
6763;4312;1241;1498;12306;0;6594;12927;7422;3591;0;0;0;0;0;0
6764;4318;1234;1795;15177;0;6588;12910;6838;3003;0;0;0;0;0;0
6765;4318;1241;1938;16014;0;6505;12824;5216;3033;0;0;0;0;0;0
6766;4315;1356;1949;15585;0;6496;12825;3934;2930;0;0;0;0;0;0
6767;4311;1250;1820;14685;0;6471;12785;3614;2921;0;0;0;0;0;0
6768;4289;1258;1597;13152;0;6580;12727;3494;2691;0;0;0;0;0;0
6769;4272;1232;1239;10929;0;6608;12835;3709;2754;0;0;0;0;0;0
6770;4250;1185;1045;9219;0;6609;13072;3916;2782;0;0;0;0;0;0
6771;4232;1245;735;7666;0;6621;13138;4319;2796;0;0;0;0;0;0
6772;4217;1180;424;6551;0;6628;13202;4384;2795;0;0;0;0;0;0
6773;4210;1158;249;5948;0;6627;13533;4634;2969;0;0;0;0;0;0
6774;4216;1157;198;5272;0;6630;13755;5523;2975;0;0;0;0;0;0
6775;4230;1169;185;4735;241;6626;13943;5636;2977;0;0;0;0;0;0
6776;4237;1141;183;4363;4498;6626;13956;5852;2884;0;0;0;0;0;0
6777;4259;1156;208;3149;12291;6635;13921;5355;3006;0;0;0;0;0;0
6778;4267;1191;343;1410;19546;6645;13781;4450;2899;0;0;0;0;0;0
6779;4280;1148;462;1067;24385;6621;13753;3688;2826;0;0;0;0;0;0
6780;4288;1125;398;1566;26842;6225;13581;2919;2747;0;0;0;0;0;0
6781;4302;1111;360;1656;27458;6119;13442;2487;2692;0;0;0;0;0;0
6782;4297;1109;412;1248;25434;6116;13109;2406;2709;0;0;0;0;0;0
6783;4288;1128;447;1079;20416;6119;12954;2665;2759;0;0;0;0;0;0
6784;4282;1196;626;985;13171;6305;13644;3905;2784;0;0;0;0;0;0
6785;4279;1202;918;1060;4999;6571;13989;6147;2988;0;0;0;0;0;0
6786;4280;1137;1672;1982;395;6610;13992;7232;3329;0;0;0;0;0;0
6787;4280;1152;2522;3214;0;6601;13972;7529;3144;0;0;0;0;0;0
6788;4274;1127;3494;4416;0;6606;13915;7596;3337;0;0;0;0;0;0
6789;4275;1082;4350;5234;0;6601;13683;7324;3057;0;0;0;0;0;0
6790;4272;1219;3819;5663;0;6601;13790;7328;3066;0;0;0;0;0;0
6791;4267;1144;3905;6187;0;6603;13835;6621;3073;0;0;0;0;0;0
6792;4249;1146;3839;6702;0;6613;13703;5531;2838;0;0;0;0;0;0
6793;4229;1141;4252;7352;0;6614;13648;5124;3049;0;0;0;0;0;0
6794;4204;1138;4307;7699;0;6519;13705;4503;3224;0;0;0;0;0;0
6795;4187;1111;4172;8008;0;6465;13751;4299;3294;0;0;0;0;0;0
6796;4169;1105;4106;8244;0;6529;13740;5584;3109;0;0;0;0;0;0
6797;4163;1161;4192;7771;0;6428;14007;7664;3594;0;0;0;0;0;0
6798;4171;1193;4237;7654;0;6378;14345;9107;4270;0;0;0;0;0;0
6799;4190;1110;4906;7481;166;6368;14410;9640;4851;0;0;0;0;0;0
6800;4212;1153;5102;7199;2670;6388;14406;9790;4913;0;0;0;0;0;0
6801;4231;1194;5456;6225;7343;6376;14428;9801;5131;0;0;0;0;0;0
6802;4236;1175;5348;5463;12235;6319;14452;9762;5099;0;0;0;0;0;0
6803;4246;1136;5593;6102;16270;6281;14404;9704;5182;0;0;0;0;0;0
6804;4258;1195;5570;7861;18412;6220;14319;9502;4962;0;0;0;0;0;0
6805;4264;1182;5846;9439;18044;6214;14115;8926;4712;0;0;0;0;0;0
6806;4270;1216;5265;10971;15753;6199;13954;8339;4400;0;0;0;0;0;0
6807;4267;1221;5111;11489;12325;6266;13972;8995;4686;0;0;0;0;0;0
6808;4264;1256;5170;11618;7385;6427;14221;9765;4974;0;0;0;0;0;0
6809;4265;1210;5262;11785;2547;6529;14379;10129;5085;0;0;0;0;0;0
6810;4264;1201;5384;12183;173;6616;14392;10434;5079;0;0;0;0;0;0
6811;4271;1202;5768;12818;0;6584;14350;10451;5152;0;0;0;0;0;0
6812;4277;1186;5668;13942;0;6584;14324;10706;4806;0;0;0;0;0;0
6813;4271;1177;5701;14422;0;6588;14294;10350;4228;0;0;0;0;0;0
6814;4260;1237;5735;13923;0;6592;14085;8688;3784;0;0;0;0;0;0
6815;4250;1182;5771;13629;0;6589;13412;7794;3336;0;0;0;0;0;0
6816;4238;1158;5653;13817;0;6506;13308;6438;3221;0;0;0;0;0;0
6817;4225;1169;5647;13157;0;6340;13440;5797;3470;0;0;0;0;0;0
6818;4214;1149;5542;12961;0;6321;13595;5279;3189;0;0;0;0;0;0
6819;4194;1129;5522;13058;0;6322;13441;5509;3439;0;0;0;0;0;0
6820;4177;1123;5075;13706;0;6378;13326;6575;3533;0;0;0;0;0;0
6821;4177;1134;5446;13618;0;6374;13561;8675;3737;0;0;0;0;0;0
6822;4180;1216;5219;13681;0;6405;14021;10193;4550;0;0;0;0;0;0
6823;4204;1260;4994;13793;74;6558;14372;10897;5833;0;0;0;0;0;0
6824;4228;1250;4727;12800;1106;6624;14345;11064;6470;0;0;0;0;0;0
6825;4244;1325;4469;11397;3617;6621;14264;11160;6815;0;0;0;0;0;0
6826;4254;1307;4673;10258;6452;6618;14244;11261;6735;0;0;0;0;0;0
6827;4265;1245;4678;9967;9191;6624;14183;11277;6582;0;0;0;0;0;0
6828;4278;1245;5027;10386;10470;6628;13931;11195;5962;0;0;0;0;0;0
6829;4286;1222;5009;10917;10742;6631;13837;10998;5538;0;0;0;0;0;0
6830;4286;1208;5191;11094;10495;6640;14095;10906;5202;0;0;0;0;0;0
6831;4294;1164;5093;10970;8967;6642;14159;10987;5197;0;0;0;0;0;0
6832;4289;1187;5228;10791;5822;6636;14182;11112;5786;0;0;0;0;0;0
6833;4290;1325;5247;9319;2168;6639;14346;10956;6034;0;0;0;0;0;0
6834;4295;1401;5149;9152;136;6643;14422;11260;6373;0;0;0;0;0;0
6835;4301;1372;4632;9728;0;6638;14408;11527;6344;0;0;0;0;0;0
6836;4304;1337;4202;9995;0;6627;14219;11723;6269;0;0;0;0;0;0
6837;4305;1213;3973;10074;0;6635;13977;11800;5800;0;0;0;0;0;0
6838;4297;1166;3456;9740;0;6636;13994;11499;4816;0;0;0;0;0;0
6839;4289;1182;3524;9205;0;6637;13775;11093;4229;0;0;0;0;0;0
6840;4269;1169;3273;8660;0;6623;13394;10635;4061;0;0;0;0;0;0
6841;4254;1174;2837;8045;0;6625;13344;10720;3984;0;0;0;0;0;0
6842;4241;1163;2635;7565;0;6625;13562;10541;3942;0;0;0;0;0;0
6843;4226;1156;2826;7489;0;6607;13633;10015;3996;0;0;0;0;0;0
6844;4214;1173;2981;7147;0;6608;13626;9973;4196;0;0;0;0;0;0
6845;4206;1189;3377;6745;0;6539;13957;11129;5084;0;0;0;0;0;0
6846;4213;1281;3395;6744;0;6620;14285;11977;6721;0;0;0;0;0;0
6847;4240;1397;3665;6869;118;6667;14363;12676;7511;0;0;0;0;0;0
6848;4259;1466;3410;6061;2119;6672;14380;12731;7948;0;0;0;0;0;0
6849;4272;1480;3187;4394;6426;6666;14218;12808;8080;0;0;0;0;0;0
6850;4275;1380;2681;2999;11469;6661;14231;12804;7970;0;0;0;0;0;0
6851;4283;1279;2180;2779;15859;6653;14269;12642;7874;0;0;0;0;0;0
6852;4288;1206;2317;3290;18042;6648;14332;12598;6848;0;0;0;0;0;0
6853;4292;1274;2264;4007;18023;6651;14324;12497;6510;0;0;0;0;0;0
6854;4287;1247;2139;4454;16146;6642;14299;12815;6479;0;0;0;0;0;0
6855;4285;1216;2702;4619;12792;6634;14274;12956;6482;0;0;0;0;0;0
6856;4285;1265;3103;4439;8111;6640;14296;13069;6933;0;0;0;0;0;0
6857;4289;1408;3175;4524;2836;6640;14341;13213;7877;0;0;0;0;0;0
6858;4294;1387;3481;5638;157;6640;14285;13454;8220;0;0;0;0;0;0
6859;4300;1366;4766;6338;0;6633;14206;13465;8193;0;0;0;0;0;0
6860;4308;1282;5226;7180;0;6631;14223;12863;7147;0;0;0;0;0;0
6861;4307;1337;4927;8628;0;6619;14104;12363;6429;0;0;0;0;0;0
6862;4293;1294;4221;9993;0;6626;13875;11342;5623;0;0;0;0;0;0
6863;4284;1274;3481;10385;0;6627;13511;9636;4361;0;0;0;0;0;0
6864;4270;1260;2869;10027;0;6740;13198;9473;3533;0;0;0;0;0;0
6865;4266;1246;3192;9619;0;7008;13155;9129;3375;0;0;0;0;0;0
6866;4259;1240;3899;9686;0;7075;13082;8642;3355;0;0;0;0;0;0
6867;4246;1208;4294;10209;0;7300;12984;7761;3585;0;0;0;0;0;0
6868;4230;1225;3766;10499;0;7401;13095;8194;3582;0;0;0;0;0;0
6869;4225;1207;3976;10764;0;7398;13196;10317;4018;0;0;0;0;0;0
6870;4228;1251;4089;10963;0;7452;13673;11973;5192;0;0;0;0;0;0
6871;4244;1265;4597;11060;48;7691;14256;12320;6309;0;0;0;0;0;0
6872;4268;1203;4542;10846;868;7688;14302;12214;6642;0;0;0;0;0;0
6873;4280;1237;4954;10426;3032;7660;14189;12182;6807;0;0;0;0;0;0
6874;4279;1217;5375;10705;5712;7616;14163;12338;6579;0;0;0;0;0;0
6875;4287;1226;5603;11519;8074;7548;14116;11965;5807;0;0;0;0;0;0
6876;4294;1227;5440;12500;9654;7484;14061;10691;5382;0;0;0;0;0;0
6877;4305;1326;5425;13277;9892;7563;14003;9877;5312;0;0;0;0;0;0
6878;4317;1260;5310;13960;9007;7525;13878;9729;5293;0;0;0;0;0;0
6879;4315;1225;5578;14858;7369;7603;13679;9949;5442;0;0;0;0;0;0
6880;4310;1248;5346;15466;4715;7660;13614;10210;5806;0;0;0;0;0;0
6881;4312;1312;5303;15416;1753;7758;13678;11223;5818;0;0;0;0;0;0
6882;4315;1348;5640;15870;126;7795;14053;11712;5823;0;0;0;0;0;0
6883;4322;1345;5723;17221;0;7704;14129;11697;5835;0;0;0;0;0;0
6884;4328;1263;5806;18127;0;7671;13472;10714;5559;0;0;0;0;0;0
6885;4327;1240;5858;19126;0;7639;12564;9163;4706;0;0;0;0;0;0
6886;4305;1234;5775;19240;0;7666;11901;7564;4147;0;0;0;0;0;0
6887;4304;1207;5776;19966;0;7679;11446;5733;3859;0;0;0;0;0;0
6888;4289;1223;5790;20634;0;7717;11455;3542;3220;0;0;0;0;0;0
6889;4271;1206;5773;21053;0;7661;11023;3553;3401;0;0;0;0;0;0
6890;4263;1201;5787;21189;0;7621;10570;3592;3387;0;0;0;0;0;0
6891;4245;1245;5722;21777;0;7621;10397;3592;3436;0;0;0;0;0;0
6892;4226;1192;5668;23159;0;7620;10278;4201;3473;0;0;0;0;0;0
6893;4218;1199;5502;23465;0;7624;11080;5163;3570;0;0;0;0;0;0
6894;4228;1214;5474;24972;0;7606;12182;6261;3695;0;0;0;0;0;0
6895;4252;1175;5472;25814;58;7616;12870;7305;4232;0;0;0;0;0;0
6896;4269;1189;5671;25752;2070;7619;12417;7552;4642;0;0;0;0;0;0
6897;4289;1152;6560;24203;6296;7586;12321;6389;4392;0;0;0;0;0;0
6898;4296;1158;6678;21825;11002;7620;12556;4700;4179;0;0;0;0;0;0
6899;4318;1152;6359;20374;15238;7635;12431;4368;4073;0;0;0;0;0;0
6900;4328;1156;5945;19929;17505;7657;11862;4233;4125;0;0;0;0;0;0
6901;4344;1160;5703;18746;17059;7672;11613;4034;4053;0;0;0;0;0;0
6902;4346;1204;5340;17380;15212;7708;12236;4218;4024;0;0;0;0;0;0
6903;4338;1247;5513;15623;11876;7690;13390;5536;4207;0;0;0;0;0;0
6904;4325;1355;5435;13892;7459;7761;13849;7005;4276;0;0;0;0;0;0
6905;4323;1310;5328;11464;2522;7895;14256;7999;5033;0;0;0;0;0;0
6906;4322;1243;5129;10940;123;7999;14100;8146;5153;0;0;0;0;0;0
6907;4323;1304;4998;11261;0;7975;14092;8176;5112;0;0;0;0;0;0
6908;4326;1306;4654;11060;0;7870;14024;8261;4953;0;0;0;0;0;0
6909;4329;1317;4837;10651;0;7848;14128;8352;4232;0;0;0;0;0;0
6910;4318;1215;4550;9827;0;7830;14158;7832;3913;0;0;0;0;0;0
6911;4314;1202;4278;8880;0;7755;14010;7025;3759;0;0;0;0;0;0
6912;4290;1228;3699;8231;0;7785;13937;6966;3393;0;0;0;0;0;0
6913;4279;1241;3346;7609;0;7783;14039;7036;3534;0;0;0;0;0;0
6914;4259;1218;3315;6914;0;7766;14086;7101;3509;0;0;0;0;0;0
6915;4242;1250;3533;6381;0;7768;14130;7054;3364;0;0;0;0;0;0
6916;4227;1181;3548;5976;0;7767;14152;7719;3511;0;0;0;0;0;0
6917;4219;1184;3773;5470;0;7776;14166;7986;3503;0;0;0;0;0;0
6918;4227;1284;3656;5189;0;7829;14163;8464;3595;0;0;0;0;0;0
6919;4245;1322;3440;4915;52;7877;14109;8760;3864;0;0;0;0;0;0
6920;4269;1457;3348;4727;1936;7960;13992;8695;3684;0;0;0;0;0;0
6921;4289;1359;2846;3829;6617;7970;14123;8594;3730;0;0;0;0;0;0
6922;4292;1331;3136;2894;11574;7963;14156;8203;3688;0;0;0;0;0;0
6923;4297;1230;3195;2943;15632;7959;13962;7428;3453;0;0;0;0;0;0
6924;4300;1229;3021;3524;18184;7947;13807;5747;3168;0;0;0;0;0;0
6925;4304;1249;3256;4041;18367;7941;13845;5266;3110;0;0;0;0;0;0
6926;4297;1314;3265;4107;16090;7920;13565;5553;3061;0;0;0;0;0;0
6927;4291;1261;3479;3877;12731;7913;12954;6780;3165;0;0;0;0;0;0
6928;4287;1266;3690;3430;7916;7822;13365;8299;3777;0;0;0;0;0;0
6929;4291;1280;3577;3934;2639;7818;13479;8904;4377;0;0;0;0;0;0
6930;4296;1229;2882;4044;110;7783;13678;8767;4512;0;0;0;0;0;0
6931;4309;1200;3244;5018;0;7785;13987;8691;4839;0;0;0;0;0;0
6932;4313;1146;3723;6025;0;7784;14437;8637;4754;0;0;0;0;0;0
6933;4315;1177;3924;6703;0;7780;14547;8164;4451;0;0;0;0;0;0
6934;4313;1166;3862;7055;0;7771;14530;8104;4225;0;0;0;0;0;0
6935;4306;1182;4182;7710;0;7773;14165;7047;3690;0;0;0;0;0;0
6936;4285;1153;4251;8268;0;7780;13796;6002;3129;0;0;0;0;0;0
6937;4273;1162;3794;8712;0;7777;13699;5462;3077;0;0;0;0;0;0
6938;4251;1148;2999;8743;0;7775;13769;5193;3006;0;0;0;0;0;0
6939;4229;1140;2471;7981;0;7783;13724;5186;3018;0;0;0;0;0;0
6940;4215;1115;2186;7235;0;7782;14028;5965;3043;0;0;0;0;0;0
6941;4210;1113;2292;6750;0;7791;14175;6605;3054;0;0;0;0;0;0
6942;4223;1111;2246;6551;0;7802;14281;6651;3085;0;0;0;0;0;0
6943;4244;1100;2400;6620;42;7802;14344;6842;3057;0;0;0;0;0;0
6944;4268;1121;2208;6211;1362;7804;14582;7545;3050;0;0;0;0;0;0
6945;4283;1143;1681;5810;4541;7802;14757;7836;3157;0;0;0;0;0;0
6946;4293;1101;1443;4907;8141;7914;14825;7632;3182;0;0;0;0;0;0
6947;4300;1130;1326;4120;11376;8044;14794;7714;3076;0;0;0;0;0;0
6948;4308;1095;1670;3754;13544;8037;14786;7496;2868;0;0;0;0;0;0
6949;4309;1104;2380;3717;13863;8027;14749;6650;3004;0;0;0;0;0;0
6950;4313;1084;2601;3586;12717;8023;14739;6111;2961;0;0;0;0;0;0
6951;4315;1081;2572;3222;10088;8021;14736;7024;2920;0;0;0;0;0;0
6952;4310;1090;2933;3204;5970;8016;14772;7746;3051;0;0;0;0;0;0
6953;4300;1097;3462;3745;1835;8014;14776;7944;3422;0;0;0;0;0;0
6954;4306;1154;3407;4502;61;8014;14821;7758;3582;0;0;0;0;0;0
6955;4315;1063;3786;5325;0;8018;14776;7798;3788;0;0;0;0;0;0
6956;4316;1087;4438;6046;0;8015;14835;7745;3717;0;0;0;0;0;0
6957;4322;1085;4430;6163;0;8002;14836;7697;3581;0;0;0;0;0;0
6958;4316;1078;4218;6120;0;7988;14473;7534;3544;0;0;0;0;0;0
6959;4316;1069;3848;6092;0;7991;14258;6768;3580;0;0;0;0;0;0
6960;4302;1063;3864;6232;0;7979;14210;6469;3286;0;0;0;0;0;0
6961;4285;1077;3798;6694;0;7974;14224;6675;3210;0;0;0;0;0;0
6962;4255;1097;3374;6829;0;7981;14274;6092;3246;0;0;0;0;0;0
6963;4234;1085;2907;7070;0;7974;14269;6111;3324;0;0;0;0;0;0
6964;4220;1083;2853;7052;0;7976;14250;7203;3362;0;0;0;0;0;0
6965;4212;1099;2574;7109;0;7985;14266;8596;3669;0;0;0;0;0;0
6966;4226;1089;2461;6969;0;7991;14271;9770;4748;0;0;0;0;0;0
6967;4250;1093;2325;7262;36;7996;14251;10501;5660;0;0;0;0;0;0
6968;4275;1124;2229;7532;1236;8002;14483;10674;6042;0;0;0;0;0;0
6969;4287;1133;2327;6855;5090;8004;14804;10668;6529;0;0;0;0;0;0
6970;4299;1121;2345;5247;9440;7996;14791;10690;6342;0;0;0;0;0;0
6971;4310;1132;2276;4091;13180;7993;14752;10617;6446;0;0;0;0;0;0
6972;4320;1100;2572;4138;16130;7985;14760;10523;6141;0;0;0;0;0;0
6973;4331;1094;2404;4188;17221;7988;14712;10568;5894;0;0;0;0;0;0
6974;4331;1101;2869;4253;16390;7960;14622;10541;5266;0;0;0;0;0;0
6975;4318;1110;2941;4036;12345;7994;14702;10509;5274;0;0;0;0;0;0
6976;4316;1179;2692;4053;6948;7991;14710;10557;5759;0;0;0;0;0;0
6977;4309;1167;2487;4710;2113;7912;14724;10536;6310;0;0;0;0;0;0
6978;4308;1332;2739;6124;70;7816;14730;10517;6442;0;0;0;0;0;0
6979;4315;1260;3285;8152;0;7808;14720;10360;6482;0;0;0;0;0;0
6980;4314;1157;4421;9914;0;7779;14666;9948;5990;0;0;0;0;0;0
6981;4307;1181;4492;11331;0;7807;14296;8377;4815;0;0;0;0;0;0
6982;4307;1124;4259;12157;0;7812;13679;8025;4092;0;0;0;0;0;0
6983;4305;1142;3808;12002;0;7815;13807;7399;3586;0;0;0;0;0;0
6984;4284;1228;3685;12052;0;7814;13770;6442;3198;0;0;0;0;0;0
6985;4263;1238;3462;11905;0;7831;13688;5519;3199;0;0;0;0;0;0
6986;4248;1240;3158;11771;0;7826;13645;5488;3168;0;0;0;0;0;0
6987;4236;1170;3175;11883;0;7822;13660;5428;3258;0;0;0;0;0;0
6988;4219;1143;3540;12265;0;7852;13778;5795;3311;0;0;0;0;0;0
6989;4217;1141;3690;12460;0;7954;13872;7159;3681;0;0;0;0;0;0
6990;4230;1181;4027;13002;0;8024;13879;8817;4680;0;0;0;0;0;0
6991;4249;1267;4592;13208;31;8021;13885;9390;5728;0;0;0;0;0;0
6992;4264;1249;4713;13739;845;8020;13582;9764;6284;0;0;0;0;0;0
6993;4287;1218;4715;14075;2912;8013;13583;9881;6232;0;0;0;0;0;0
6994;4296;1255;4834;12922;5211;8009;13618;9953;6428;0;0;0;0;0;0
6995;4306;1241;5043;12954;7169;7990;13840;9991;6333;0;0;0;0;0;0
6996;4321;1119;5368;13692;7937;7973;13864;9974;5538;0;0;0;0;0;0
6997;4324;1092;5307;14795;7582;7906;13870;9882;5092;0;0;0;0;0;0
6998;4330;1091;5298;15597;6753;7769;13844;9156;4957;0;0;0;0;0;0
6999;4326;1086;5826;16368;4896;7748;13838;9177;4926;0;0;0;0;0;0
